"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Union Health Minister Mansukh Mandaviya said on Monday that 85 per cent of India's eligible adult population has re… https://t.co/FJE6bVLP3M",FALSE,25,NA,2021-12-06 15:14:05,TRUE,NA,"1467874994654887938",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IndiaToday",2,FALSE,FALSE,NA,NA
"#PhylexBioSciences announces #bivalent #mRNA #vaccine lead targeting #SARSCoV2 #delta &amp; #omicron #variants

Animal… https://t.co/H9pzd4V1Ht",FALSE,0,NA,2021-12-06 15:13:24,TRUE,NA,"1467874823242231820",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DDNewsOnline",0,FALSE,FALSE,NA,NA
"RT @patriotAvet: Bill gates best investment is “Vaccines” More Profitable then Microsoft    👿👺👹💉🩸💉🩸

 #COVID19 #vaccine #evil #news #BidenB…",FALSE,0,NA,2021-12-06 15:12:57,FALSE,NA,"1467874711677849604",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AnjumOfficial1",25,TRUE,FALSE,NA,NA
"RT @mcspocky: Anti-vaxxers hate Dr. Fauci because he uses actual facts &amp; science, unlike Faux Noise.
#VaccinesWork #Vaccine https://t.co/RG…",FALSE,0,NA,2021-12-06 15:12:49,FALSE,NA,"1467874678861561867",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jones55_jones",49,TRUE,FALSE,NA,NA
"RT @elleprovocateur: Jan 24 2019: ""Imperial scientists present #vaccine revolution to world leaders at WEF in Davos""

Academics from Imperi…",FALSE,0,NA,2021-12-06 15:12:45,FALSE,NA,"1467874661551779842",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BrunoBertez",287,TRUE,FALSE,NA,NA
"RT @OffGuardian0: The Greek gov't care's SO MUCH about protecting the elderly that they are docking their pensions if they don't get the #v…",FALSE,0,NA,2021-12-06 15:12:01,FALSE,NA,"1467874476394258440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Urine4TheirShoe",37,TRUE,FALSE,NA,NA
"@sanJmaru @CTVWindsor Only a top notch writer could take a news report where 42 fully vaccinated patrons catch Covi… https://t.co/c8BVIUYOfE",FALSE,1,"sanJmaru",2021-12-06 15:11:47,TRUE,"1466942780895281164","1467874416403136517","423166693","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JestaCashier",0,FALSE,FALSE,NA,NA
"RT @ColArchon: 3 Children Dead
120 Hospitalized 
Following administering of the #Covid19 ""#Vaccine""
Batch has been suspended
https://t.co/c…",FALSE,0,NA,2021-12-06 15:11:22,FALSE,NA,"1467874314305351684",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","93A4Jules",22,TRUE,FALSE,NA,NA
"RT @ColArchon: 3 Children Dead
120 Hospitalized 
Following administering of the #Covid19 ""#Vaccine""
Batch has been suspended
https://t.co/c…",FALSE,0,NA,2021-12-06 15:10:41,FALSE,NA,"1467874140241764356",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrCraigWax1",22,TRUE,FALSE,NA,NA
"RT @ThePoisonIvyM: No Jab No Food Mandates Land Quietly in Canada - Vision Times #vaccine #jab #canada  https://t.co/MMwVO1mVUw",FALSE,0,NA,2021-12-06 15:10:19,FALSE,NA,"1467874049376370689",NA,"<a href=""https://twitterrific.com/ios"" rel=""nofollow"">Twitterrific for iOS</a>","Peter_TJ_Wauben",2,TRUE,FALSE,NA,NA
"Novavax has lagged over vaccine plays, but its relatively low valuation could represent good value. @Novavax… https://t.co/CnpJV524pD",FALSE,2,NA,2021-12-06 15:10:00,TRUE,NA,"1467873967356710913",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers.</a>","OptoCMC",0,FALSE,FALSE,NA,NA
"RT @ColArchon: Initial results from a February trial showed an increased risk of serious heart-related problems and cancer in some patients…",FALSE,0,NA,2021-12-06 15:09:47,FALSE,NA,"1467873913912926220",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lstorey94_lisa",31,TRUE,FALSE,NA,NA
"@marcio_delgado A bit silly... should make the jumping guy Pfizer and him saying ""moooar profits"". Dog still… https://t.co/gLhbWd5Qru",FALSE,0,"marcio_delgado",2021-12-06 15:09:31,TRUE,"1467873310302167046","1467873847139516421","213576970","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","omerrangdk",0,FALSE,FALSE,NA,NA
"RT @TurnAmericaBlu_: Americans, #MSNBC Chuck approves of #Americans not getting #vaccinated  because other Americans got the #vaccine

Some…",FALSE,0,NA,2021-12-06 15:09:29,FALSE,NA,"1467873837513588745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Revlov3",1,TRUE,FALSE,NA,NA
"RT @Lonleycomrade: There ist one 🐘in the room about #Corona #vaccine, that is sparly mentioned by neither side: CrisprCas9. One of the bigg…",FALSE,0,NA,2021-12-06 15:09:20,FALSE,NA,"1467873799588782081",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","viennasky",1,TRUE,FALSE,NA,NA
"RT @stevemad13: TAIWAN: MORE VACCINE VICTIMS THAN #COVID19 victims!
There, they tell the TRUTH!
#Εμβολιο #εμβολια #εμβολιασμός #lockdown #α…",FALSE,0,NA,2021-12-06 15:09:09,FALSE,NA,"1467873752490790914",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Timothy_Nicasy",43,TRUE,FALSE,NA,NA
"Wow! Makers of #Vaccine not allowed to have it!! 🤣😂🤣 tells me all I need to know! 🐑 https://t.co/p8ZAicsWsJ",FALSE,0,NA,2021-12-06 15:09:06,FALSE,NA,"1467873742495916038",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leaveEUWilts",1,FALSE,FALSE,NA,NA
"https://t.co/jc9SPRk8Bz full video on YouTube... Debunking Conspiracy Theories around #covid19 #itstartswithyou… https://t.co/Mri6xw2Rz0",FALSE,2,NA,2021-12-06 15:08:55,TRUE,NA,"1467873696262074368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IWithles",1,FALSE,FALSE,NA,NA
"RT @Moe_Olivier: It's time to stand up. We need to save our #children against unnecessary #vaccine #MANDATES.  #CommonSense can't be this r…",FALSE,0,NA,2021-12-06 15:08:46,FALSE,NA,"1467873658324594690",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","retronexgen",21,TRUE,FALSE,NA,NA
"This shouldn't need to be said. 
#Covid #Greed #vaccine https://t.co/7QNro5Kcph",FALSE,0,NA,2021-12-06 15:08:43,FALSE,NA,"1467873644147847168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EthansPadre",0,FALSE,FALSE,NA,NA
"RT @ColumbusHealth: We have updated our #COVID19 clinic times and locations. See below to find the best option for you and your family. ⬇…",FALSE,0,NA,2021-12-06 15:08:10,FALSE,NA,"1467873508835352578",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JEddieJohnson",5,TRUE,FALSE,NA,NA
"RT @stevemad13: TAIWAN: MORE VACCINE VICTIMS THAN #COVID19 victims!
There, they tell the TRUTH!
#Εμβολιο #εμβολια #εμβολιασμός #lockdown #α…",FALSE,0,NA,2021-12-06 15:08:04,FALSE,NA,"1467873481526235150",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BenningtonIsGod",43,TRUE,FALSE,NA,NA
"RT @Moe_Olivier: It's time to stand up. We need to save our #children against unnecessary #vaccine #MANDATES.  #CommonSense can't be this r…",FALSE,0,NA,2021-12-06 15:08:02,FALSE,NA,"1467873474811150336",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WendyWendyfio",21,TRUE,FALSE,NA,NA
"The queue to get the booster? #vaccine #booster https://t.co/OVQeLbWWST",FALSE,0,NA,2021-12-06 15:07:59,FALSE,NA,"1467873462060523520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jonny_parkin",0,FALSE,FALSE,NA,NA
"195 #Covid-19 cases n 1 death reported in #Telangana during d 24-hr period till 5.30 pm on Dec.6. Active cases at 3… https://t.co/y3mT8JEGGZ",FALSE,0,NA,2021-12-06 15:07:36,TRUE,NA,"1467873363867492353",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","samurai_one",0,FALSE,FALSE,NA,NA
"#NYC to impose #vaccine mandate on private sector employers.  https://t.co/qN9zbzBMuJ",FALSE,0,NA,2021-12-06 15:07:15,FALSE,NA,"1467873274503831552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","David_Mohl",0,FALSE,FALSE,NA,NA
".@SenGillibrand playing #pingpong with seniors at Hamilton Madison House @NYCHA center in lower manhattan. She’s pa… https://t.co/e7S8xwgQQY",FALSE,1,NA,2021-12-06 15:07:05,TRUE,NA,"1467873233986805764",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andrewsiff4NY",0,FALSE,FALSE,NA,NA
"Spanish Flu ended WITHOUT #vaccine.

Imagine your antibodies learning from the most mutated yet.
#omicron will put… https://t.co/bARSlRvPys",FALSE,2,NA,2021-12-06 15:06:48,TRUE,NA,"1467873164701147142",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","omerrangdk",0,FALSE,FALSE,NA,NA
"There ist one 🐘in the room about #Corona #vaccine, that is sparly mentioned by neither side: CrisprCas9. One of the… https://t.co/eiDfIRG5JC",FALSE,1,NA,2021-12-06 15:05:21,TRUE,NA,"1467872799729631235",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lonleycomrade",1,FALSE,FALSE,NA,NA
"make no mistake, because @PGtzsche1 had the balls to openly criticize #psychiatry, #bigpharma and (the HPV)… https://t.co/FANw66XrZe",FALSE,3,NA,2021-12-06 15:04:56,TRUE,NA,"1467872695358472192",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","raphaels7",1,FALSE,FALSE,NA,NA
"The #twitter police deem this tweet unsuitable for human consumption.
Seems they are now our GP, our scientist, our… https://t.co/f3forSwJlG",FALSE,1,NA,2021-12-06 15:04:54,TRUE,NA,"1467872684004585478",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luccanio",0,FALSE,FALSE,NA,NA
"Third Covid #Vaccine essential for ... 
https://t.co/s7JGZvy4RX
#Antibody #Arthritis #AutoimmuneDiseases… https://t.co/LbXBi2U2Dd",FALSE,0,NA,2021-12-06 15:04:33,TRUE,NA,"1467872596003897351",NA,"<a href=""http://www.miragenews.com"" rel=""nofollow"">Mirage News Posts</a>","MirageNewsCom",0,FALSE,FALSE,NA,NA
"RT @_mike_drop_: You’re more likely to see a black person at a BLM event than catch covid. 

#BLM #Covid #Virus #Vaccine #FauciForPrison #g…",FALSE,0,NA,2021-12-06 15:04:21,FALSE,NA,"1467872545349292032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_mike_drop_",1,TRUE,FALSE,NA,NA
"RT @ColArchon: 3 Children Dead
120 Hospitalized 
Following administering of the #Covid19 ""#Vaccine""
Batch has been suspended
https://t.co/c…",FALSE,0,NA,2021-12-06 15:03:29,FALSE,NA,"1467872330085023749",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blori2010",22,TRUE,FALSE,NA,NA
"RT @dsigovza: ‼️First consultative forum on the mRNA vaccine technology transfer hub #vaccine #itspossible
🖥️Zoom Platform : https://t.co/D…",FALSE,0,NA,2021-12-06 15:03:09,FALSE,NA,"1467872243237761027",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dsttviljoen",1,TRUE,FALSE,NA,NA
"@tanjamaier17 @SquawkCNBC @Scaramucci @ScottGottliebMD Not a single person has died yet... no serious cases yet.… https://t.co/nQxaJmAAXd",FALSE,0,"tanjamaier17",2021-12-06 15:03:00,TRUE,"1467871217700982787","1467872205291859970","2889557075","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","omerrangdk",0,FALSE,FALSE,NA,NA
"RT @dsigovza: Invitation 
💬First consultative forum on the mRNA vaccine technology transfer hub #vaccine #itspossible 
📅09 December 2021
🕑…",FALSE,0,NA,2021-12-06 15:02:58,FALSE,NA,"1467872196525764608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dsttviljoen",3,TRUE,FALSE,NA,NA
"If you're planning to get your #COVID19 #vaccine, see below for updated times and locations. Get your single dose J… https://t.co/jBGJpLkW7j",FALSE,1,NA,2021-12-06 15:02:48,TRUE,NA,"1467872158181384204",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","614Molly",0,FALSE,FALSE,NA,NA
"RT @DrToddWo: So proud of our @kidspluspgh team which has given 1st &amp; 2nd doses of #COVID19 #vaccine to ~1500 kids ages 5-11 yrs old!
This…",FALSE,0,NA,2021-12-06 15:02:23,FALSE,NA,"1467872049620299786",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeannaMarie208",4,TRUE,FALSE,NA,NA
"RT @MayDuganCenter: HAVE YOU BEEN VACCINATED YET?

@MayDuganCenter can help you with priority scheduling, appointment reminder calls and co…",FALSE,0,NA,2021-12-06 15:02:18,FALSE,NA,"1467872031203020805",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","StAugLearnCntr",3,TRUE,FALSE,NA,NA
"National Influenza Vaccination Week begins today! If you haven’t already gotten your flu vaccine, it’s not too late… https://t.co/BqkcIKTpq0",FALSE,0,NA,2021-12-06 15:02:04,TRUE,NA,"1467871971543236614",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","mbmedicalgroup",0,FALSE,FALSE,NA,NA
"The number includes #vaccine doses lost during the unrest in July 2021. @CovidSupportSA @saCOVID19mc… https://t.co/9PAwpdKFeU",FALSE,2,"SpotlightNSP",2021-12-06 15:02:00,TRUE,"1467871953163886599","1467871956087316480","734313408930123776","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SpotlightNSP",2,FALSE,FALSE,NA,NA
"The @HealthZA in response to a parliamentary question says since 17 May, 274 312 #vaccine doses were lost due to av… https://t.co/10FrUboMLc",FALSE,3,NA,2021-12-06 15:02:00,TRUE,NA,"1467871953163886599",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SpotlightNSP",3,FALSE,FALSE,NA,NA
"Local Community #Pharmacist Dipak Patel honored for the efforts he led to provide more than 40,000 #COVID #vaccine… https://t.co/o1l18DwVVT",FALSE,1,NA,2021-12-06 15:01:51,TRUE,NA,"1467871918938329088",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","CPFgrants",1,FALSE,FALSE,NA,NA
"Protect yourself and your loved ones from the flu this winter. Contact your primary care provider to see when and w… https://t.co/eix9q7INXM",FALSE,0,NA,2021-12-06 15:01:45,TRUE,NA,"1467871893478854666",NA,"<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","mkbenefits",0,FALSE,FALSE,NA,NA
"This #NationalInfluenzaVaccinationWeek, join @CDCgov in getting your flu shot and help us all #FightFlu. Learn more… https://t.co/U0o73MLHAI",FALSE,0,NA,2021-12-06 15:01:31,TRUE,NA,"1467871834884517892",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SWHR",0,FALSE,FALSE,NA,NA
"RT @kavitaashok1969: #Mask #Ventilation #vaccine #Testing ! Concern for #publichealth ,do curtail your visits and take precautions . #Omicr…",FALSE,0,NA,2021-12-06 15:01:11,FALSE,NA,"1467871749769347080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","its_pooja7",2,TRUE,FALSE,NA,NA
"If your job or way of living were not in jeopardy, would you still have gotten a Covid shot?
#Covid #vaccine",FALSE,0,NA,2021-12-06 15:00:53,FALSE,NA,"1467871673408008201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BigAngryMoose",0,FALSE,FALSE,NA,NA
"RT @WeAreChangeNYC: HUGE! Deranged Oligarch Unleashing Nationwide Chaos! — Hive 

#soros #canada #covid19 #vaccine #joerogan #biden #lukewe…",FALSE,0,NA,2021-12-06 15:00:41,FALSE,NA,"1467871625530036232",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tontiel",4,TRUE,FALSE,NA,NA
"RT @Moe_Olivier: It's time to stand up. We need to save our #children against unnecessary #vaccine #MANDATES.  #CommonSense can't be this r…",FALSE,0,NA,2021-12-06 15:00:25,FALSE,NA,"1467871555753500680",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MVDancingQueen",21,TRUE,FALSE,NA,NA
"Now that there are #Vaccine mandates there will be more #LaborShortages. Learn more about it at:… https://t.co/oh6qOp6Vew",FALSE,0,NA,2021-12-06 15:00:05,TRUE,NA,"1467871473205497863",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","AFIMACGlobal",1,FALSE,FALSE,NA,NA
"RT @JacquesLoveall: Stay protected! Booster doses of all 3 #COVID19 #vaccine brands are now available
 
Safe, free, effective COVID19 vacci…",FALSE,0,NA,2021-12-06 14:58:57,FALSE,NA,"1467871186272993282",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wayneakagi",2,TRUE,FALSE,NA,NA
"""Live your life and ignore this man ...!"" 
#FauciLied #Fauci #vaccine #COVID19 #Covid https://t.co/oT4eCa5zdu",FALSE,0,NA,2021-12-06 14:58:48,FALSE,NA,"1467871149413576719",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Goodnessx4",0,FALSE,FALSE,NA,NA
"RT @UKHSA: The #COVID19 Dashboard has been updated: https://t.co/XhspoyTG79
On 5 December, 43,992 new cases and 54 deaths within 28 days of…",FALSE,0,NA,2021-12-06 14:58:46,FALSE,NA,"1467871143000702976",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DrML350PhD",35,TRUE,FALSE,NA,NA
"@coe resolution 2361 guaranteed #EU people:

#vaccine contract transparency 
No conflict of interest… https://t.co/XNSvHnx5bC",FALSE,0,"coe",2021-12-06 14:58:35,TRUE,NA,"1467871094917025792","24150634","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","polipoly5",0,FALSE,FALSE,NA,NA
"RT @JacquesLoveall: Stay protected! Booster doses of all 3 #COVID19 #vaccine brands are now available
 
Safe, free, effective COVID19 vacci…",FALSE,0,NA,2021-12-06 14:58:33,FALSE,NA,"1467871087903981570",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","clandersen",2,TRUE,FALSE,NA,NA
"""The Channel 4 investigation reveals analysis by one biological engineering expert claiming the Pfizer vaccine cost… https://t.co/95EUaJADOm",FALSE,0,"SammyBytes",2021-12-06 14:58:27,TRUE,"1467871059764461578","1467871061677068288","2905260526","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SammyBytes",0,FALSE,FALSE,NA,NA
"RT @gianlucac1: @CrossWordsCW going on air on Omicron

on wednensday @ 6pm

out in the evening

@ThManfredi, me and  some guests

#Epi
#Imm…",FALSE,0,NA,2021-12-06 14:58:06,FALSE,NA,"1467870973856677892",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","margherita27117",4,TRUE,FALSE,NA,NA
"RT @ColumbusHealth: We have updated our #COVID19 clinic times and locations. See below to find the best option for you and your family. ⬇…",FALSE,0,NA,2021-12-06 14:57:22,FALSE,NA,"1467870788795744262",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ohio247now",5,TRUE,FALSE,NA,NA
"RT @stevemad13: TAIWAN: MORE VACCINE VICTIMS THAN #COVID19 victims!
There, they tell the TRUTH!
#Εμβολιο #εμβολια #εμβολιασμός #lockdown #α…",FALSE,0,NA,2021-12-06 14:57:12,FALSE,NA,"1467870746512871426",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","auriga74",43,TRUE,FALSE,NA,NA
"Stay protected! Booster doses of all 3 #COVID19 #vaccine brands are now available
 
Safe, free, effective COVID19 v… https://t.co/Kh0JtrPs8y",FALSE,3,NA,2021-12-06 14:56:06,TRUE,NA,"1467870470565347329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JacquesLoveall",2,FALSE,FALSE,NA,NA
"RT @DrToddWo: So proud of our @kidspluspgh team which has given 1st &amp; 2nd doses of #COVID19 #vaccine to ~1500 kids ages 5-11 yrs old!
This…",FALSE,0,NA,2021-12-06 14:56:03,FALSE,NA,"1467870457445580802",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dr_shaps",4,TRUE,FALSE,NA,NA
"New Pfizer Study

1 in 17 people injected with #Pfizer #Vaccine died from #VaccineSideEffects 

Knowledge is key 🔑 

https://t.co/Y9zykxGPl0",FALSE,0,NA,2021-12-06 14:56:00,FALSE,NA,"1467870446997708801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kimberl3yK",0,FALSE,FALSE,NA,NA
"RT @ColumbusHealth: We have updated our #COVID19 clinic times and locations. See below to find the best option for you and your family. ⬇…",FALSE,0,NA,2021-12-06 14:55:27,FALSE,NA,"1467870308757655555",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KristineVarkony",5,TRUE,FALSE,NA,NA
"RT @PoliticsPollss: Germany to ban unvaccinated people from large parts of public life, including many shops and events, Chancellor Angela…",FALSE,0,NA,2021-12-06 14:55:19,FALSE,NA,"1467870273114447881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gemski94",752,TRUE,FALSE,NA,NA
"Omicron is in Minnesota. Follow public health guidance-get the vaccine, get a booster, encourage loved ones to do t… https://t.co/XxAkcHynzB",FALSE,0,NA,2021-12-06 14:55:04,TRUE,NA,"1467870211684642830",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","KQOfficial",0,FALSE,FALSE,NA,NA
"#MondayThoughts #DigitalKitchen | @cnbc | ┌∩┐(◣ _ ◢)┌∩┐

#NewYork City imposes [preemptive] #vaccine mandate for al… https://t.co/DHEOAUDMdS",FALSE,0,NA,2021-12-06 14:54:48,TRUE,NA,"1467870143279730688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Nullcopy0",0,FALSE,FALSE,NA,NA
"#WorldNews: New York City to impose a vaccine mandate for all private-sector employers from December 27.… https://t.co/BbasGxOBen",FALSE,1,NA,2021-12-06 14:54:46,TRUE,NA,"1467870136484782083",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","indiacom",0,FALSE,FALSE,NA,NA
"Mark Drakeford 😷 Doesn’t Care About Evidence 🤦‍♂️ He Carries On Regardle... https://t.co/uuz5zbuGPS via @YouTube… https://t.co/LucmmykXfT",FALSE,0,NA,2021-12-06 14:54:38,TRUE,NA,"1467870099558313991",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ModeLydian",0,FALSE,FALSE,NA,NA
"COVID-19 Update: City councillors anticipate discussion on actions to curb transmission of Omicron variant | Calgar… https://t.co/0AWnAh0Pbt",FALSE,1,NA,2021-12-06 14:54:22,TRUE,NA,"1467870033053302793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LynnJerchel",0,FALSE,FALSE,NA,NA
"Vaccines common side effects are including: 
1.Fever
2.Headache
3.Fatigue
4.Pain 
#VaccineSideEffects #vaccine #COVID19 #Omicron",FALSE,2,NA,2021-12-06 14:54:10,FALSE,NA,"1467869983669559300",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mohammadalvi_",0,FALSE,FALSE,NA,NA
"RT @sabrinafranza: In a HUGE move, Mayor de Blasio announces first in the nation vaccine mandate for *private companies, kicking in Dec 27t…",FALSE,0,NA,2021-12-06 14:54:08,FALSE,NA,"1467869973913739264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LindsayWilsonS",5,TRUE,FALSE,NA,NA
"RT @naitwit: @business Well, there is a shole world of citizens that ""cannot access"" #vaccine data. Your politicians and Big Pharma are hid…",FALSE,0,NA,2021-12-06 14:53:58,FALSE,NA,"1467869933136756739",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kagisho_molitle",1,TRUE,FALSE,NA,NA
"@business Well, there is a shole world of citizens that ""cannot access"" #vaccine data. Your politicians and Big Pha… https://t.co/uofCyYIcBq",FALSE,1,"business",2021-12-06 14:53:33,TRUE,"1467869058632757256","1467869828400787457","34713362","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","naitwit",1,FALSE,FALSE,NA,NA
"#HowardStern suggested we take the #unvaccinated to #Mississippi and LEAVE them all there and Never let them out un… https://t.co/z5GSpUJCDR",FALSE,0,NA,2021-12-06 14:52:50,TRUE,NA,"1467869646162472965",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","InconvenientTr5",0,FALSE,FALSE,NA,NA
"RT @KFF: While the U.S. booster shot campaign accelerated in November, the share of vaccinated adults (73%) remains largely unchanged since…",FALSE,0,NA,2021-12-06 14:52:30,FALSE,NA,"1467869563580727301",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","onoma071112",26,TRUE,FALSE,NA,NA
"RT @tmprowell: #Baltimore #Maryland, go get your #COVID19 #vaccine now. Go #GetBoosted now. Get your kids #vaccinated. The emergency rooms…",FALSE,0,NA,2021-12-06 14:51:12,FALSE,NA,"1467869236097859589",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","withspin",2,TRUE,FALSE,NA,NA
"RT @tmprowell: #Baltimore #Maryland, go get your #COVID19 #vaccine now. Go #GetBoosted now. Get your kids #vaccinated. The emergency rooms…",FALSE,0,NA,2021-12-06 14:51:06,FALSE,NA,"1467869213805232130",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TampaWoman1965",2,TRUE,FALSE,NA,NA
"RT @MayDuganCenter: HAVE YOU BEEN VACCINATED YET?

@MayDuganCenter can help you with priority scheduling, appointment reminder calls and co…",FALSE,0,NA,2021-12-06 14:50:58,FALSE,NA,"1467869178904334336",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OBCDC",3,TRUE,FALSE,NA,NA
